Acquire_credit_card_next_month,Gender,Marital_Status,Age,Race,Address_Type,Holding_Paylah!,Holding_Unsecured Loan,Holding_Secured Loan,Holding_Mortgage,Holding_Investment,Holding_Insurance,Holding_Internet Banking,Holding_Mobile Banking,Monthly_Income,Total_Asset,BookMusic_Spend,Dining_Spend,Suppermarket_Spend,Travel_Spend,Inflow_Transaction_Count,Non_financial_Transaction_Count
0,M,Married,46,Chinese,HDB,1,0,0,0,0,0,1,1,641.5682153,525.5307008,0,0,221.5791015,0,3019.529332,4.337491485
0,F,Unknown,29,Malay,HDB,0,0,0,0,0,0,1,1,3309.11975,7629.974954,245.9885661,2013.159646,813.503455,258.7094059,840.5594392,0
0,F,Married,58,Indian,HDB,0,1,0,0,0,1,1,1,1695.525387,32900.35402,213.9849388,2173.9711,928.4342823,0,374.3201736,3.12306999
0,F,Single,43,Others,HDB,1,0,0,0,0,0,1,1,3511.138091,1175.77395,21.26360223,276.3882405,656.8299741,55.18459036,3927.119196,6.489837954
0,M,Single,27,Chinese,HDB,0,0,0,0,0,0,1,0,3598.191105,11133.47682,0,151.8256023,70.62664595,0,209.0791484,4.186827234
0,M,Single,25,Chinese,HDB,1,0,0,0,0,0,1,1,405.3293528,0,0,286.6468373,159.5634255,0,1024.784818,14.42609568
0,M,Single,42,Malay,HDB,0,0,0,0,0,1,1,1,351.5093326,753.9063763,0,592.1436349,225.8000671,0,126.1409131,0
0,F,Single,26,Chinese,HDB,1,0,0,0,0,1,1,1,2192.986857,173.0621495,0,424.3557724,187.5752107,0,445.925632,1.888657126
0,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,2196.950384,38211.0386,0,22.90306794,0,0,1492.651925,0
0,M,Married,26,Malay,HDB,0,0,0,0,0,0,1,1,1836.671413,625.6056818,0,0,66.63384157,0,1475.782339,9.561004683
0,M,Married,60,Chinese,Private Housing,0,0,0,0,0,0,1,1,4601.718989,5001.571196,0,2051.457448,1416.178687,1223.538772,836.7943151,10.80173318
0,F,Single,25,Unknown,Private Housing,1,0,0,0,0,0,1,0,2014.233293,18672.1673,0,0,48.03935169,0,0,1.95997386
0,M,Single,32,Others,HDB,1,0,0,0,1,0,1,1,7299.279405,1001.189793,442.0430079,1170.655408,1150.622239,0,1373.792448,23.80474615
0,F,Other,39,Others,Private Housing,0,0,0,0,0,0,1,0,2364.220631,120.6648943,0,76.74774426,26.74361045,0,0,0
0,M,Married,37,Unknown,Office Address,0,0,0,0,0,0,1,1,1513.205323,1630.063326,0,0,86.56097063,0,142.7217362,0
0,F,Single,31,Malay,HDB,1,0,0,0,0,1,1,1,2644.530129,6725.839426,0,368.08806,153.270955,0,1168.043898,6.342811489
0,M,Single,38,Chinese,HDB,1,0,0,0,0,1,1,0,2053.964306,37459.64719,0,115.2886334,0,0,276.5111196,4.238257223
0,M,Single,49,Chinese,HDB,0,0,0,0,0,1,1,1,1042.349958,867.4405981,0,0,0,0,0,0.926179424
0,M,Single,23,Malay,HDB,1,0,0,0,0,0,1,1,663.0167749,17.80029479,2.643404208,369.1247664,110.2401628,0,897.3109263,2.149365107
0,F,Single,33,Chinese,HDB,0,0,0,0,0,0,1,0,2645.98608,544.0938035,300.8864396,431.3258304,516.859787,0,1654.364703,1.040160919
1,M,Married,30,Malay,HDB,1,0,0,0,0,0,1,1,3909.726632,37158.08828,16.13434631,3175.73629,1241.107946,29.96524511,5101.293772,10.28095525
0,M,Single,31,Indian,Private Housing,0,0,0,0,0,0,1,1,1210.419982,4.191191627,0,0,63.6414354,0,1481.188298,6.539079194
0,M,Married,28,Unknown,Office Address,0,0,0,0,0,0,0,0,1517.003165,1092.521488,0,0,28.71873853,0,0,0
0,F,Single,24,Others,Private Housing,0,0,0,0,0,0,1,0,973.5408894,2537.563741,175.0893329,812.144631,121.9113949,0,924.6932636,2.055282672
1,F,Single,28,Chinese,HDB,1,0,0,0,0,0,1,0,2445.175341,14.49693683,0,5.403927726,0,0,1274.778767,0
0,F,Married,38,Chinese,HDB,1,0,0,0,0,0,1,1,4309.21071,4112.897465,0,0,0,0,590.5292929,0
0,F,Single,30,Chinese,HDB,0,0,0,0,0,0,1,0,2859.241224,621.0334499,8.349430738,801.2041034,265.1672437,0,0,0
0,M,Unknown,67,Chinese,HDB,0,0,0,0,0,1,0,0,1983.47306,15424.54286,0,0,0,0,0,0
0,M,Single,73,Chinese,HDB,0,0,0,0,0,1,0,0,445.155801,20002.25976,0,8.349397453,49.25238736,0,0,0
1,F,Married,47,Chinese,HDB,1,0,1,0,0,0,1,1,6102.42742,33688.42708,0,0,0,0,137.1924982,8.304584308
0,F,Single,24,Chinese,Office Address,1,0,0,0,0,0,1,1,2577.659606,2795.447057,262.361851,202.6553569,417.4582662,0,1090.44347,3.72251543
0,M,Single,31,Chinese,Private Housing,0,0,0,0,0,0,1,0,3503.027745,21485.03201,119.9690871,177.5122045,17.73623345,0,73.79915763,6.030257966
0,F,Unknown,33,Chinese,HDB,0,0,0,0,0,0,1,1,2375.041088,811.0654011,0.27819293,200.6506129,235.0795737,0,813.0783072,0
0,M,Other,64,Chinese,Private Housing,0,0,0,0,0,0,1,1,1605.026818,0,0,0,0,0,1235.366302,0
0,M,Unknown,33,Others,Unknown,0,0,0,0,0,0,0,0,809.2075949,313.8533102,0,0,0,0,0,0
0,F,Married,55,Others,HDB,0,0,0,0,0,0,1,0,2540.132919,361.4615435,0,250.7248421,855.1015143,0,718.4434335,1.874296414
0,F,Married,32,Unknown,Private Housing,0,0,0,0,0,0,1,0,895.2504751,178.1120949,0,15.3326547,30.84344745,0,6.370394904,0
0,M,Unknown,40,Others,Unknown,0,0,0,0,0,0,0,0,879.9452018,226.3700093,0,0,122.0397705,0,0,0
0,M,Married,32,Malay,HDB,1,0,0,0,0,0,1,1,3720.483963,10454.38708,0,434.1143282,780.8022154,593.6317662,1988.810945,2.095167315
0,M,Married,37,Others,HDB,1,0,0,0,0,0,1,1,4853.736012,2889.819757,0,17.1371973,607.4792061,0,1604.557867,9.782802922
0,F,Single,36,Others,HDB,0,0,0,0,0,0,1,0,1354.173687,1796.486074,111.1167436,0,152.9994967,0,689.3590205,4.944306759
0,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,0,2321.87852,41602.48234,0,73.01784667,61.69342806,405.9001009,1.85942347,1.875050553
0,F,Single,37,Chinese,HDB,1,0,0,0,0,0,1,1,3475.252961,1506.073864,0,231.7742565,305.2503989,0,1435.54993,4.116297233
0,F,Unknown,31,Chinese,HDB,0,0,0,0,0,0,1,1,2060.145729,1314.918015,8.474543992,700.3305222,212.5994414,0,1778.174412,0
0,M,Married,34,Unknown,HDB,0,0,0,0,0,0,1,0,1515.251588,2407.561558,0,33.17343356,149.8930848,0,573.5221616,5.825850359
0,M,Single,27,Unknown,Office Address,0,0,0,0,0,0,1,1,551.2225065,0,0,26.35879582,28.40238952,0,452.8877884,0
0,F,Married,85,Chinese,HDB,0,0,0,0,0,1,0,0,1137.765423,11682.08081,0,256.0145938,630.7385284,0,0,0
0,F,Single,33,Chinese,HDB,0,0,0,0,0,0,1,0,3741.178559,30210.93155,0,160.5002111,544.0442931,0,280.7333115,0
0,M,Single,30,Others,HDB,0,0,0,0,0,0,0,0,866.5604048,0,0,0,13.68019061,0,0,0
0,F,Married,54,Chinese,HDB,0,0,0,0,0,0,0,0,1468.90505,14158.90229,0,0,73.31873702,0,0,0
0,F,Single,33,Chinese,Private Housing,0,0,0,0,0,0,1,0,3381.794739,3140.708188,35.27903937,231.3283727,394.3430827,0,0,0
0,M,Married,38,Chinese,HDB,1,0,0,0,0,0,1,1,311.0144971,187.094822,0,16.60375347,19.85189993,0,1109.247464,0
1,M,Married,34,Chinese,Private Housing,0,0,0,1,0,1,1,0,12412.42168,24980.55057,0,37.55880524,67.28628026,0,515.3338994,4.342418662
0,F,Single,22,Chinese,Private Housing,1,0,0,0,0,0,1,1,1717.538491,1436.60839,74.07112315,705.5654661,402.2535988,0,1069.432005,2.976575196
0,F,Married,46,Chinese,HDB,0,0,0,0,0,0,1,0,2128.859394,14494.51488,0,0,0,0,0,0
0,F,Single,30,Chinese,HDB,1,0,0,0,0,0,1,0,2641.61636,1322.98695,0,261.4185306,175.6022374,0,69.8306755,1.944413508
0,M,Single,27,Malay,HDB,0,0,0,0,0,0,1,1,2098.904593,286.9156078,0,85.46546728,4.485387335,0,1731.205644,8.257543043
0,M,Single,21,Indian,HDB,1,0,0,0,0,0,1,1,771.7054925,781.9804311,0,345.8916199,121.14799,0,784.2906592,0
0,M,Married,41,Indian,HDB,0,1,0,0,0,0,1,0,2561.511931,1184.675909,0,260.7480187,162.5212691,0,0,4.749802068
0,F,Single,41,Others,HDB,1,0,0,0,0,0,1,1,3649.361864,7162.275532,25.78855856,751.7371955,573.4314807,166.3013503,3862.422653,5.326644477
0,M,Married,36,Chinese,HDB,0,0,0,0,0,0,1,1,3116.056785,940.1062089,0,47.53523806,28.26890005,0,253.8774623,1.023988993
0,M,Single,26,Unknown,Office Address,0,0,0,0,0,0,1,0,494.4461639,741.9833205,0,0,64.85708444,0,75.47156957,0
0,M,Single,19,Chinese,HDB,1,0,0,0,0,0,1,1,715.8491723,3930.401691,14.73958161,1153.520866,177.8382342,0,882.2822847,0
0,M,Single,43,Others,Unknown,0,0,0,0,0,0,1,1,2597.112657,313.5561043,0,0,1128.966317,0,802.7240714,0
0,F,Single,23,Others,Private Housing,1,0,0,0,0,0,1,1,1642.868258,11947.56258,7.338389883,2184.300023,757.3445325,4.17181926,520.2569197,3.69648728
0,M,Single,29,Unknown,Office Address,0,0,0,0,0,0,0,0,2216.422983,2171.305768,0,0,94.44227137,0,0,0
0,M,Single,22,Chinese,Private Housing,1,0,0,0,0,0,1,1,116.11607,37.90279147,0,1796.026974,125.7761311,159.8527622,2431.165921,0.952119321
0,M,Single,24,Unknown,Office Address,0,0,0,0,0,0,1,1,896.5486766,871.5559431,0,2.613284214,47.23721508,0,2172.395958,4.276844621
0,M,Single,27,Unknown,Private Housing,1,0,0,0,0,0,1,1,2294.369212,1410.783062,0,0,0,0,1905.924028,5.699161632
0,M,Married,57,Chinese,HDB,1,0,0,0,0,1,1,1,4639.793008,167.1493801,0,0,1865.416555,0,1226.991758,0
0,F,Single,23,Chinese,Private Housing,1,0,0,0,0,1,1,1,1402.360634,1616.9964,0,296.0241378,591.6855165,61.95126708,1662.425982,2.020732605
0,M,Single,35,Unknown,Private Housing,0,0,0,0,0,0,0,0,637.2401797,610.9992605,0,0,0,0,0,0
0,F,Married,49,Indian,HDB,0,0,0,0,0,0,1,1,2439.842785,0,0,11.52417708,0,0,28.26554684,1.905402896
0,M,Single,20,Chinese,HDB,0,0,0,0,0,0,1,0,550.799334,4174.951033,0,99.07520986,155.6255121,0,33.31947915,0.954227394
0,M,Married,40,Indian,HDB,0,0,0,0,0,0,1,1,3344.445177,650.8599941,3.624682672,20.11902924,50.91571554,0,2041.749535,0
0,M,Single,30,Indian,Office Address,0,0,0,0,0,0,1,0,796.5602838,1.217199735,0,331.4661915,28.91021846,0,124.6475335,0
0,M,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,1,544.7561098,20.56372449,7.654290305,723.3814425,271.3228338,0,1958.277337,0.927874044
0,M,Married,34,Malay,HDB,0,1,0,0,0,0,1,1,1809.549015,6565.74146,13.51570677,37.14363149,999.4995477,0,5234.249536,7.369929998
0,M,Married,37,Malay,Overseas Address,0,0,0,0,0,0,1,1,1687.465285,94.2796642,0,0,0,0,2281.996807,5.936131936
0,M,Single,26,Indian,Office Address,0,0,0,0,0,0,1,1,1324.571221,0,0,0,0,0.205380168,108.1266993,4.117934814
0,F,Married,74,Indian,HDB,0,0,0,0,0,0,1,0,986.0615576,124.2647502,0,11.03342359,102.663985,0,0,0
0,M,Married,39,Chinese,Private Housing,1,0,0,0,0,1,1,1,4633.733955,77.52149839,0,0,0,0,986.7112916,4.137345616
0,F,Single,20,Chinese,HDB,1,0,0,0,0,0,1,0,1955.554145,44421.76778,74.57868856,501.8749106,577.6328098,0,122.6904743,0
0,M,Single,29,Others,HDB,1,0,0,0,0,0,1,1,1503.859724,1549.001029,0,636.7976167,641.0053664,0,1331.489877,15.27445317
0,M,Single,30,Others,Private Housing,1,0,0,0,0,0,1,1,2216.463718,12376.70304,0,249.8622175,665.1518188,0,1946.076464,2.844650712
0,F,Unknown,34,Chinese,HDB,1,0,0,0,0,0,1,0,3458.826369,1189.973825,0,117.2880183,657.8599791,0,670.8168463,0
0,M,Single,48,Chinese,HDB,1,0,0,0,0,0,1,0,320.9967738,2256.234535,0,0,160.7295885,0,221.2488159,0
0,F,Married,48,Unknown,Office Address,0,0,0,0,0,0,0,0,1467.563864,1425.561515,0,0,0,0,0,0
1,M,Single,31,Chinese,HDB,1,0,0,0,0,0,1,1,2177.657031,624.7718504,0,828.3908318,454.5312517,0,1915.617042,0.982254558
0,F,Married,30,Chinese,Private Housing,0,0,0,0,0,0,1,1,2517.732268,813.6224274,0,13.27693109,10.77305429,0,657.6247412,1.072086574
0,F,Single,30,Chinese,Private Housing,1,0,0,0,0,0,1,1,9882.816884,268535.711,0,94.47793892,0,0,629.6729322,0.906774121
0,M,Single,29,Indian,Office Address,0,0,0,0,0,0,1,1,656.6145272,0,0,49.34355907,44.69132659,0,2138.282715,3.123152621
0,M,Single,30,Chinese,HDB,1,0,0,0,0,1,1,1,1599.614134,746.088198,0,0,0,0,428.2815053,3.287807395
0,M,Married,34,Chinese,HDB,1,1,0,1,0,1,1,0,7194.127431,9599.145812,0,360.2860574,922.1598246,0,2396.378183,5.871444992
0,M,Single,19,Malay,HDB,0,0,0,0,0,0,1,1,535.4878031,413.8988249,0,235.7582359,566.6419815,0,1657.952051,0.972440148
0,M,Unknown,16,Malay,HDB,0,0,0,0,0,0,1,0,356.1562659,21.52995721,0,19.29001003,2.427181183,0,95.09824445,0
0,F,Single,49,Others,HDB,1,0,0,0,0,0,1,1,1949.454187,1262.051665,0,0,0,0,437.0743295,9.62638579
0,F,Married,40,Chinese,HDB,1,0,0,0,0,1,1,1,2702.081004,539.1613509,124.6654521,113.7039444,1584.570995,0,577.7364736,8.452918134
1,M,Single,30,Chinese,HDB,1,0,0,0,0,1,1,1,3170.31274,2109.08695,0,499.6457528,1003.070404,0,2818.464377,0
0,M,Single,24,Unknown,Office Address,1,0,0,0,0,0,1,1,2582.165212,510.9054228,0,316.9860212,677.4321686,0,2278.779304,0
0,F,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,1598.558313,270.0651561,82.6392471,166.8403581,465.5310397,0,922.1784553,8.746999564
0,M,Married,58,Malay,HDB,0,1,0,0,0,0,1,1,4917.57559,21578.73798,0,78.2237873,185.6203094,0,1595.443779,0
0,M,Married,52,Chinese,Private Housing,0,0,0,0,0,0,1,1,7573.307495,38120.57699,0,0,69.94656931,0,726.56117,0.99801502
0,M,Unknown,44,Others,Unknown,0,0,0,0,0,0,0,0,1774.689066,1119.207458,0,0,54.45339588,0,0,0
0,F,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,100.1829352,1594.794616,201.3793749,1467.783421,1066.697527,201.7233453,1962.354296,4.217576399
0,F,Single,23,Chinese,HDB,1,0,0,0,0,0,1,0,799.0352607,37.49966123,39.19369118,455.630603,680.3703743,0,887.0094938,7.688680007
0,M,Single,33,Chinese,HDB,1,0,0,0,0,0,1,1,1134.975546,935.0730761,0,0,0,0,564.6774101,0
1,F,Single,33,Chinese,HDB,1,1,0,0,1,1,1,1,2980.048394,3807.648254,38.8059184,225.2880875,77.42905821,0,4546.364187,10.16925683
0,M,Married,32,Unknown,Private Housing,0,0,0,0,0,0,0,0,3125.162643,10708.05824,0,0,49.3740312,0,0,0
0,M,Married,36,Indian,HDB,1,0,0,0,0,0,1,1,3874.56665,9192.450834,19.85622924,114.0179351,294.7680492,0,1717.411134,5.851063148
0,M,Married,41,Chinese,HDB,1,0,0,1,0,1,1,0,4402.588867,15248.2065,201.6544047,466.9833816,2144.223888,89.82118875,606.9086701,1.953164924
0,F,Single,24,Chinese,HDB,0,0,0,0,0,1,1,0,2306.675899,236.1036094,0,2516.357283,695.1806598,0,2143.679234,4.5125084
0,M,Single,51,Chinese,HDB,1,0,0,0,0,0,1,1,6769.301479,5217.810114,0,335.6180205,526.7124619,0,937.2865547,0
0,F,Married,29,Chinese,HDB,1,0,0,0,0,0,1,1,2586.119557,1259.77384,145.5627976,2869.785211,557.8617221,0,2259.601002,3.289589839
0,F,Married,58,Chinese,HDB,1,0,0,0,0,1,1,0,2647.497732,7086.873415,0,114.3438146,59.44201817,419.9369848,648.1027371,0
0,M,Single,24,Unknown,HDB,1,0,0,0,0,0,1,1,1695.974586,278.4210997,0,707.6944996,600.1871944,61.763581,4139.989884,2.703949329
0,M,Single,23,Indian,HDB,0,0,0,0,0,0,1,1,1123.503727,20253.62405,0,15.95684041,32.15950515,0,412.1345871,0
0,F,Single,37,Chinese,HDB,1,0,0,0,0,0,1,1,2140.783582,4487.431918,0,1081.538236,976.9931032,305.9386105,526.5323908,3.700441106
0,F,Unknown,49,Chinese,HDB,0,0,0,0,0,0,0,0,1513.01811,955.7419244,0,4.645981838,4178.861872,0,0,0
1,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,3668.700002,4070.86053,0,58.66661048,24.64211914,0,2464.831832,8.331114666
0,M,Unknown,60,Malay,HDB,0,0,0,0,0,0,1,0,1926.916292,415.9599396,0,0,497.35419,0,878.0702204,0
0,F,Unknown,56,Chinese,Private Housing,0,0,0,0,0,0,1,0,917.2524933,1217.457022,0,233.2039728,1270.664545,0,891.206539,1.073851914
0,M,Unknown,66,Malay,HDB,0,0,0,0,0,1,0,0,2400.28459,83283.1374,0,0,259.9961496,0,0,0
0,M,Single,38,Chinese,HDB,1,0,0,0,0,0,1,1,2252.148649,631.3662512,0,382.0949998,489.7911674,28.7923381,3807.82199,8.009845866
0,F,Married,61,Chinese,Unknown,0,0,0,0,0,0,0,0,6553.487495,380.0763119,0,0,0,0,0,0
0,M,Married,43,Indian,HDB,1,0,0,0,0,0,1,0,3339.382163,1566.487348,0,16.8224491,1353.605737,0,3.898866369,0
0,F,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,1,2782.175668,557.243394,0,56.5933707,7.568056202,0,1645.445457,4.260793653
0,M,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,2572.674773,4734.978681,0,529.6101125,414.560235,0,1284.140997,3.871978004
0,F,Married,62,Chinese,HDB,0,0,0,0,0,0,0,0,1810.881764,4.120433121,0,0,0,0,0,0
0,M,Married,46,Others,Office Address,0,0,0,0,0,0,1,1,3204.801952,1785.08048,85.13861722,0,0,0,582.6019003,1.04910363
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,0,4515.252591,57542.98638,0,18.34500839,0,0,16.1969513,0
0,M,Single,24,Malay,HDB,1,0,0,0,0,0,1,1,1131.311512,5922.160004,83.4340341,279.2497788,130.7494093,0,1425.145052,0
0,M,Single,19,Malay,HDB,1,0,0,0,0,0,1,1,189.7846346,36.27040807,0,223.9432525,197.217733,0,591.2139491,0
0,M,Unknown,56,Chinese,HDB,0,0,0,0,0,0,1,1,1738.748034,52906.12131,1.241154332,51.23495946,698.8236257,0,555.7610584,0
1,F,Single,31,Chinese,HDB,1,0,0,0,0,0,1,1,2047.478659,874.5045415,1.450117912,69.56678816,122.6253042,0,483.2003051,0.92705659
0,M,Married,55,Chinese,HDB,1,0,0,0,0,0,1,1,2022.456681,58.00986016,0,66.42167308,0,0,4193.728712,8.444533301
0,F,Married,53,Chinese,HDB,1,0,0,0,0,0,1,1,996.4428548,3845.026589,0,0,0,0,432.4287053,1.899787884
0,M,Single,31,Chinese,HDB,0,0,0,0,0,0,1,1,5415.099379,3733.890156,6.092844921,1715.432282,934.263996,0,3490.929249,2.166277587
1,F,Married,29,Chinese,HDB,1,0,0,0,0,0,1,1,2583.315745,37882.62502,223.1411162,2417.384109,1481.409672,0,859.4482916,8.833072782
0,F,Single,50,Chinese,Private Housing,1,0,0,0,0,1,1,0,48.12967117,39899.19429,352.9894154,43.58294071,0,0,32.54083871,14.16724578
0,M,Married,43,Indian,HDB,0,0,0,0,0,0,1,1,2215.75306,0,0,0,334.762626,0,1242.872236,0
0,M,Single,23,Chinese,HDB,1,0,0,0,0,0,1,1,2382.203784,8339.736919,50.81783972,1554.276254,406.0577873,0,1118.962432,2.756873103
0,M,Single,28,Unknown,Private Housing,0,0,0,0,0,0,1,0,893.0059929,1325.157697,0,43.58566153,66.71644693,0,2104.514584,2.108377914
1,M,Single,27,Chinese,Private Housing,1,0,0,0,1,0,1,1,425.4635485,11849.7057,0,129.4638962,0,139.8935849,0,5.687407788
0,M,Single,30,Chinese,HDB,1,0,0,0,0,0,1,1,323.1501797,20338.03556,37.00676174,665.4012474,53.12193725,80.96750816,1907.111972,6.898545599
0,F,Unknown,44,Malay,HDB,1,0,0,0,0,0,1,0,2876.337549,634.7276363,218.2881436,380.9698052,2390.624403,335.4782008,1835.604378,0
0,M,Single,20,Others,HDB,0,0,0,0,0,0,1,1,639.7763068,347.6028731,0,206.7549255,33.14710454,0,1284.267168,1.054313809
0,M,Single,26,Unknown,Private Housing,0,0,0,0,0,0,1,1,1195.844941,12.52575897,0,139.6838983,0,0,1549.402094,4.274019106
0,M,Unknown,50,Chinese,Overseas Address,0,0,0,0,0,0,1,0,3444.309458,5175.274926,0,0,388.1772295,0,15.40840036,0
0,M,Single,23,Malay,HDB,1,0,0,0,0,0,1,1,682.6161247,5435.84573,11.47267892,449.8935301,56.82164933,0,0,0
0,M,Married,63,Malay,HDB,0,0,0,0,0,0,0,0,2398.026045,12.60040564,0,0,0,0,0,0
0,F,Married,27,Indian,HDB,1,0,0,0,0,0,1,0,3898.445986,37205.78149,0,109.2038355,27.08685307,0,343.120326,4.230249763
0,M,Single,31,Chinese,HDB,1,0,0,0,0,1,1,1,406.5897984,1525.730689,3.334811283,138.7331005,842.9349236,247.6778456,2115.47983,5.451771397
0,M,Single,43,Malay,Office Address,0,0,0,0,0,0,1,0,515.5231654,1554.586132,0,0,19.79322458,0,168.8388695,0
0,M,Married,41,Chinese,HDB,0,0,0,0,0,0,1,1,5958.053507,7989.081395,24.22799019,0,7.584900976,0,1781.361828,4.009909248
0,M,Unknown,33,Malay,HDB,1,0,0,0,0,0,1,1,3377.230339,21253.87258,171.0618415,3496.410486,1490.953917,0,1330.287264,8.33550916
0,M,Single,46,Chinese,HDB,0,0,0,0,0,0,1,1,8588.678398,74431.34871,184.6268886,1007.888247,1043.03749,26.08329778,3367.656545,0
0,F,Single,20,Indian,HDB,1,0,0,0,0,0,1,0,2556.178329,4.575531526,12.51866658,0,10.47541053,0,757.3809796,2.072980403
0,M,Married,39,Chinese,HDB,0,0,0,0,0,0,1,1,1444.985427,11397.48621,0,0,0,0,258.4464311,0
1,M,Married,47,Others,Private Housing,0,0,0,0,0,0,1,0,4872.256929,28612.87587,0,0,0,0,27.88156309,3.027385558
0,F,Married,30,Malay,HDB,0,0,0,0,0,0,1,1,2114.260217,4616.455166,111.6267993,1340.034003,709.6698753,394.4564439,830.7848112,0.933961256
0,F,Single,38,Unknown,HDB,0,0,0,0,0,0,1,1,2692.461437,3184.603676,0,0,0,0,1618.078189,5.171874506
0,M,Single,20,Chinese,HDB,1,0,0,0,1,0,1,1,1224.645101,3330.245716,0,522.8246267,193.9727194,0,888.6578192,0
0,F,Unknown,60,Chinese,HDB,0,0,0,0,0,0,1,1,2356.612571,252.2022753,0,13.69819156,216.0888471,0,80.13980783,0
0,M,Single,31,Others,Private Housing,0,0,0,0,0,0,1,0,897.5235674,23.16227522,0,0,58.54454761,0,374.6007025,0
0,M,Unknown,56,Chinese,Private Housing,1,0,0,0,0,1,1,1,173.3780213,73763.54893,0,1509.019576,341.1789154,0,1520.131769,0
1,F,Married,41,Indian,HDB,0,0,0,0,0,0,1,0,3472.254948,3048.036509,178.7802589,149.5920252,2036.788599,0,0,0
0,F,Single,42,Chinese,HDB,1,0,0,0,0,0,1,1,5088.355315,4843.395388,0,0,112.722776,0,3.144203353,2.115507481
0,F,Married,54,Malay,HDB,0,0,0,0,0,1,1,1,6250.799048,105714.0362,99.34573795,129.4458624,191.1792037,0,911.3979061,4.685576642
0,F,Single,16,Chinese,HDB,0,0,0,0,0,0,1,0,770.9385887,26591.00537,49.02666918,264.3965629,1.206597921,0,1110.739951,5.591746553
0,F,Single,20,Malay,HDB,1,0,0,0,0,0,1,1,266.9962208,100.2695466,48.37110005,234.5514118,36.35538078,0,1411.515786,2.736049034
1,M,Married,68,Chinese,HDB,1,0,0,0,0,0,1,1,1172.73039,12273.41007,0,58.50084799,30.08557646,0,340.5997913,7.691979648
0,M,Single,48,Chinese,HDB,1,0,0,0,0,1,1,1,12499.33096,17801.67435,0,0,0,0,804.1281756,0
0,F,Unknown,35,Indian,HDB,0,0,0,0,0,0,1,0,4003.944167,0,0,42.19860269,136.9833355,338.0274395,449.294144,1.026102739
1,M,Unknown,33,Malay,HDB,1,1,0,0,1,0,1,1,4415.945253,18770.56956,69.16549461,1512.006085,1703.181127,0,1480.825388,5.443129705
0,F,Married,73,Chinese,Private Housing,0,0,0,0,0,0,0,0,959.2036881,277845.494,0,0,9.4046432,0,0,0
0,M,Single,24,Malay,HDB,1,0,0,0,0,0,1,1,1331.569414,181.2760477,0,386.6699126,179.0626319,0,1269.14733,9.749626978
0,F,Single,23,Chinese,HDB,1,0,0,0,0,0,1,0,27.21776929,27.24787665,45.68775,951.2494237,257.0023881,0,899.5371911,12.11438182
0,M,Married,29,Others,HDB,0,0,0,0,0,0,1,1,553.0497375,3.068996037,0,592.8382318,1541.076392,0,1823.95046,2.988301437
0,M,Single,26,Chinese,Private Housing,1,0,0,0,0,0,1,1,837.1444469,217.0261465,0,752.3817414,31.96490727,0,155.5725264,0.951671356
0,M,Single,20,Malay,HDB,1,0,0,0,0,0,1,0,705.6673173,1307.336764,22.06117608,396.6122854,172.9025117,33.44625034,779.53403,0
0,M,Single,32,Indian,HDB,0,0,0,0,0,0,1,0,11.14132786,1820.491651,122.4239986,198.5042544,186.2953765,0,1412.46913,4.944405523
0,M,Single,45,Indian,HDB,0,0,0,0,0,0,1,1,2280.133172,22.22933612,0,0,4.223866928,0,816.435981,0.976626385
0,F,Married,26,Malay,HDB,0,0,0,0,0,0,1,1,1907.370351,5035.005267,0,76.41537634,274.3042199,0,1101.203267,0
0,F,Married,54,Chinese,HDB,1,0,0,0,0,1,1,1,10245.94926,15154.92489,0,287.8775002,417.097693,0,2247.73158,4.279753153
0,M,Married,45,Chinese,HDB,1,0,0,0,0,0,1,1,2757.532964,163.3726909,237.6685042,703.7740932,218.9747598,0,4691.119969,3.887325907
0,M,Married,50,Chinese,Private Housing,1,0,1,0,0,1,1,1,16385.28549,116815.798,0,0,0,0,1441.640797,5.209631329
0,M,Single,23,Chinese,HDB,1,0,0,0,0,1,1,1,2410.540287,339.7085127,9.383012973,401.2572188,116.7045613,0,2744.075057,16.85684483
0,M,Single,37,Chinese,Overseas Address,1,0,0,0,1,1,1,0,3528.288836,4496.08042,0,181.9002193,126.9687914,1002.475038,1803.762262,4.595313122
0,M,Other,29,Chinese,HDB,1,0,0,0,0,0,1,0,3434.69848,3841.106393,0,319.2044703,10.72949702,0,67.79532033,0
0,F,Married,52,Chinese,HDB,0,0,0,1,0,0,0,0,4095.657521,22933.56509,0,0,6.637345767,0,0,0
0,M,Single,27,Chinese,Overseas Address,1,0,0,0,0,0,1,0,3228.180504,12757.06897,0,253.4631903,396.4917728,0,396.0315683,0
0,F,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,153.1377685,229.6026631,11.42067757,439.8352904,315.6470185,0,1020.901527,0
